jersey_number,name,team,home,pos,g,a,p,pim,ts,+/-,tot,shf,avg,ts_1,tot_1,ts_2,tot_2,ts_3,tot_3,ts_4,tot_4,statistics_url,game_url
11,LEITNER Laura,AUT,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
24,PFANN Pia,AUT,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
1,LUGGIN Magdalena,AUT,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
20,LUGGIN Selma,AUT,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
3,QU Yue,CHN,False,F,0,0,0,4,7,-2.0,0:00,0.0,0:00,1,0:00,2,0:00,4,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
7,ZHANG Yuqi,CHN,False,F,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
9,du Xinrui,CHN,False,F,0,0,0,0,3,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
16,ZHANG Shuqi,CHN,False,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
19,du Sijia,CHN,False,D,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
8,LIU Xin,CHN,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
13,GAO Ziye,CHN,False,F,0,0,0,0,4,-1.0,0:00,0.0,0:00,3,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
14,LI Qianhua,CHN,False,F,0,0,0,2,1,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
17,SUN Yuting,CHN,False,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
24,ZHU Junfei,CHN,False,F,0,0,0,2,3,-1.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
5,ZHANG Xinru,CHN,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
6,ZENG Youyou,CHN,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
11,du Wanze,CHN,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
15,TIAN Yuwei,CHN,False,D,0,0,0,0,3,-1.0,0:00,0.0,0:00,1,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
21,WANG Meihe,CHN,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
10,TIAN Boya,CHN,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
18,WU Sizhu,CHN,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
22,WANG Yuxin,CHN,False,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
20,ZHANG Zhaohan,CHN,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
25,HAN Yiyang,CHN,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14865/7-aut-vs-chn,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14865/7-aut-vs-chn
8,PEDERSEN Lotte,NOR,True,F,0,2,2,0,4,3.0,0:00,0.0,0:00,2,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
9,HAUKALI Rebekka,NOR,True,D,0,0,0,0,6,3.0,0:00,0.0,0:00,0,0:00,3,0:00,3,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
10,GUNDERSEN Silje,NOR,True,F,1,2,3,0,2,3.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
11,TRONDSDOTTER Ronja Tyra,NOR,True,F,1,0,1,0,2,1.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
13,PEDERSEN Mari,NOR,True,D,1,1,2,0,2,3.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
2,TILLMAN Iben,NOR,True,D,1,0,1,2,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
3,DIDRIKSEN Hannah Elise,NOR,True,F,0,0,0,0,3,1.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
6,NYBERG Tea,NOR,True,F,0,0,0,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
12,HOVDA Bea,NOR,True,D,0,0,0,0,0,2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
14,NODELAND Ina,NOR,True,F,1,0,1,0,2,1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
5,KASPERSEN Andrea,NOR,True,F,1,0,1,2,4,1.0,0:00,0.0,0:00,1,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
7,STENDAHL Eirin,NOR,True,D,0,0,0,2,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
15,ANDERSEN Susanne,NOR,True,F,0,1,1,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
18,JOHANSEN Silje,NOR,True,F,0,2,2,0,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
19,FURSETH Christina,NOR,True,F,1,0,1,2,3,1.0,0:00,0.0,0:00,1,0:00,2,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
4,KURAAS Thea,NOR,True,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
16,SMEFJELL Guro,NOR,True,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
17,KRISTENSEN Jenni,NOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
1,EKLE Kaja,NOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
20,GLASO Tiril Sofie,NOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
2,CAMPBELL Sophie,GBR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
8,BEAL Lucy,GBR,False,D,1,0,1,0,3,-2.0,0:00,0.0,0:00,2,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
12,PORTER Elouise,GBR,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
19,TAIT Kiana,GBR,False,F,0,0,0,0,1,-3.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
23,MORRISON Kaitlyn,GBR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
4,TAYLOR Jessie,GBR,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
5,HARRIS Emily,GBR,False,F,0,1,1,0,3,-2.0,0:00,0.0,0:00,0,0:00,2,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
11,WAKELING Ellie,GBR,False,D,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
13,HEADLAND Chloe,GBR,False,F,0,0,0,0,2,-2.0,0:00,0.0,0:00,1,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
14,GARBETT Grace,GBR,False,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
3,WALLACE Ellie,GBR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
15,NEEDHAM-POTTS Chloe,GBR,False,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
16,BURTON Megan,GBR,False,D,0,0,0,0,0,-2.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
18,JONES Alice,GBR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
22,WALSH Lydia,GBR,False,F,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
10,MITCHELL Megan,GBR,False,F,0,0,0,2,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
17,FOY Mirren,GBR,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
21,JACKSON Chamonix,GBR,False,F,0,0,0,0,1,-2.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
1,NICHOLS Emma,GBR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
25,HOWARD Ella,GBR,False,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14866/8-nor-vs-gbr,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14866/8-nor-vs-gbr
9,KANG Nara,KOR,True,F,1,0,1,0,1,1.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
18,CHOI Sieun,KOR,True,F,0,0,0,0,0,1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
22,SONG Yunha,KOR,True,F,1,1,2,2,2,1.0,0:00,0.0,0:00,1,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
23,KWAK Seohyung,KOR,True,D,0,0,0,0,5,1.0,0:00,0.0,0:00,1,0:00,4,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
24,LEE Sojung,KOR,True,D,0,0,0,2,3,0.0,0:00,0.0,0:00,3,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
5,KANG Sihyun,KOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
11,KIM Dowon,KOR,True,D,0,0,0,0,4,0.0,0:00,0.0,0:00,3,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
12,PARK Jiyoung,KOR,True,F,0,0,0,2,2,0.0,0:00,0.0,0:00,2,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
19,LEE Eunji,KOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,1,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
21,YOO Seoyoung,KOR,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
2,PARK Minae,KOR,True,D,0,1,1,2,1,1.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
3,SHIM Seoyoung,KOR,True,D,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
7,SHIN Seoyoon,KOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,0,0:00,0,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
14,AN Robyn Nahyun,KOR,True,F,0,0,0,0,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
16,WOO Seungmin,KOR,True,F,0,0,0,0,2,0.0,0:00,0.0,0:00,0,0:00,0,0:00,2,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
10,KANG Eunbi,KOR,True,F,0,0,0,2,1,0.0,0:00,0.0,0:00,1,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
13,KIM Soojung,KOR,True,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
1,HUH Eun-Bee,KOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
25,JANG Inhye,KOR,True,GK,0,0,0,0,0,,,,,0,,0,,0,,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
2,ZIELINSKA Julia,POL,False,D,0,0,0,0,2,-1.0,0:00,0.0,0:00,0,0:00,1,0:00,1,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
3,ZABOROWSKA Julia,POL,False,D,0,0,0,0,0,0.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
10,MOTA Alicja,POL,False,F,0,0,0,0,0,-1.0,0:00,0.0,0:00,0,0:00,0,0:00,0,0:00,,,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/statistics/14867/9-kor-vs-pol,https://www.iihf.com//en/events/2020/ww18ib/gamecenter/playbyplay/14867/9-kor-vs-pol
